from,to,cost
78,163,9342.9
78,162,8263.8
78,157,8772.9
78,159,8843.6
78,155,8478.2
78,154,8031.1
78,127,9384.4
78,128,8462.3
78,97,8708.4
78,94,10013.7
78,114,8430.1
78,24,8003.0
78,169,7609.7
78,167,8437.9
78,168,7431.6
78,173,7537.0
78,171,7058.2
78,201,7480.2
78,202,8523.4
78,38,6535.1
78,78,0.0
78,79,8326.5
78,106,10205.6
78,120,8057.1
78,125,8265.3
78,101,5282.7
78,95,8150.0
78,143,10018.8
78,129,2747.1
78,147,3566.8
78,48,5405.1
78,109,5885.4
78,51,7574.2
78,132,8127.6
78,144,6757.9
78,80,6479.0
78,136,7938.3
78,108,7616.8
78,107,6024.1
78,55,9320.2
78,11,7554.9
78,184,4596.1
78,183,1208.9
78,135,3413.9
78,123,2110.2
78,1,2538.2
78,2,4789.1
78,177,3253.8
78,27,7583.5
78,28,4464.7
78,92,8532.0
78,7,5044.6
78,85,6999.5
78,64,7337.1
78,65,7080.8
78,198,8739.5
78,206,9108.8
78,16,6907.5
78,196,6393.1
78,138,7728.4
78,166,6449.1
78,29,9175.9
78,30,5498.3
78,91,8569.0
78,93,7577.5
78,6,8529.6
78,13,9081.9
78,58,8220.4
78,179,7260.7
78,153,7133.9
78,45,8535.1
78,62,8573.0
79,33,8288.5
79,15,7549.4
79,17,8100.1
79,12,9950.4
79,53,7879.6
79,23,8849.5
79,165,8600.3
79,170,6040.3
79,134,8800.3
79,133,7795.8
79,56,7276.9
79,49,3493.4
79,139,6956.1
79,25,9548.5
79,110,8802.1
79,5,10303.3
79,4,8133.4
79,3,8126.5
79,191,8533.5
79,192,7690.1
79,193,9779.7
79,195,8807.3
79,188,9236.7
79,161,9742.0
79,160,10188.4
79,162,10147.2
79,154,9914.5
79,128,10345.7
79,114,9553.7
79,24,9126.6
79,169,8278.6
79,167,8891.4
79,168,8007.5
79,173,8112.8
79,171,7511.7
79,201,7586.6
79,202,8976.9
79,38,8237.3
79,78,1883.4
79,79,0.0
79,106,10311.9
79,120,8803.4
79,125,8934.2
79,101,7166.1
79,95,9273.7
79,129,4630.6
79,147,5450.2
79,48,7107.3
79,109,7730.1
79,51,8697.8
79,132,8234.0
79,144,8641.3
79,80,8362.5
79,136,9821.7
79,108,7723.1
79,107,6130.4
79,55,9426.5
79,11,7661.2
79,184,6479.5
79,183,3092.3
79,135,5297.3
79,123,3993.7
79,1,2644.5
79,2,1154.9
79,177,3360.1
79,27,7689.8
79,28,4571.0
79,92,8638.4
79,7,5150.9
79,85,7105.8
79,64,7397.4
79,65,7553.2
79,198,10622.9
79,16,8609.8
79,196,8095.4
79,138,9611.8
79,166,8151.3
79,29,9236.2
79,30,6566.3
79,91,10271.2
79,93,9461.0
79,6,10332.3
79,13,10205.5
79,58,9344.0
79,179,7367.0
79,153,7240.3
79,45,8641.4
79,62,9148.9
106,53,9040.0
106,170,8989.9
106,56,10226.5
106,49,6443.0
106,139,9433.0
106,110,7552.7
106,169,10121.5
106,167,8512.6
106,168,9721.7
106,173,9191.1
106,171,7417.5
106,201,6337.2
106,202,8853.3
106,203,9272.5
106,78,4833.0
106,79,2949.5
106,106,0.0
106,101,10115.7
106,129,7580.1
106,147,8399.8
106,48,9602.2
106,109,10205.8
106,51,10540.7
106,132,1148.0
106,108,637.2
106,107,4881.1
106,55,8177.2
106,11,6411.9
106,184,9429.1
106,183,6041.9
106,135,8246.9
106,123,6943.2
106,1,5594.1
106,2,4104.4
106,177,6309.7
106,27,2206.5
106,28,5198.8
106,92,7389.0
106,46,9696.7
106,7,3901.6
106,85,1622.5
106,64,7973.6
106,65,8129.3
106,29,9812.4
106,30,9061.1
106,179,6117.7
106,153,5990.9
106,45,7392.1
106,44,10092.9
105,53,5566.8
105,49,8061.1
105,139,9400.8
105,25,9499.4
105,112,9200.3
105,110,3731.2
105,114,8352.4
105,24,9077.6
105,169,7323.9
105,167,5039.5
105,168,6324.8
105,173,5842.7
105,171,4552.5
105,201,7955.3
105,202,5988.3
105,203,6193.4
105,78,6451.1
105,79,4567.6
105,106,1618.0
105,105,0.0
105,120,8754.4
105,125,7533.1
105,95,8239.3
105,143,9941.1
105,129,8351.7
105,147,9171.4
105,109,10173.6
105,51,8648.8
105,132,2766.1
105,108,2255.3
105,107,6499.2
105,55,732.6
105,11,2387.5
105,183,7660.0
105,135,9865.0
105,123,8561.3
105,1,7212.2
105,2,5722.5
105,177,7927.8
105,27,3824.6
105,28,6816.9
105,92,3364.6
105,46,5672.3
105,66,10406.6
105,7,5519.7
105,85,3240.6
105,64,9591.7
105,65,9747.4
105,21,9799.8
105,50,9509.9
105,126,10352.1
105,189,9522.5
105,35,10361.4
105,13,9004.2
105,58,8142.7
105,179,2660.7
105,178,10274.0
105,153,7609.0
105,152,9653.8
105,45,4313.0
105,44,8261.9
105,62,7274.0
120,33,8188.7
120,15,7449.6
120,17,7598.7
120,12,8442.5
120,53,8164.6
120,23,9999.9
120,165,9750.7
120,170,6504.0
120,134,9946.0
120,133,8259.5
120,56,4624.4
120,49,6181.2
120,139,1988.3
120,25,745.0
120,112,8593.8
120,110,10448.2
120,5,10609.1
120,4,7682.3
120,3,8026.7
120,191,7839.1
120,192,7590.3
120,193,8738.3
120,195,8112.9
120,187,8902.5
120,188,7924.3
120,161,8429.6
120,160,8397.7
120,163,8644.5
120,162,8378.2
120,157,8887.4
120,159,8145.2
120,155,7715.7
120,154,7732.8
120,127,8619.6
120,128,8164.0
120,97,7945.9
120,96,9896.2
120,94,9248.9
120,116,10767.1
120,114,7768.0
120,24,7340.9
120,169,8013.6
120,167,9663.9
120,168,8152.3
120,173,8702.6
120,171,8284.2
120,201,10022.4
120,202,9749.4
120,38,8882.2
120,78,8296.6
120,79,10334.6
120,120,0.0
120,125,8669.2
120,37,10915.0
120,101,7629.8
120,95,7488.0
120,143,9356.7
120,129,3579.6
120,147,4399.2
120,48,7752.2
120,109,5223.3
120,51,6912.1
120,132,10154.6
120,119,11857.3
120,144,8541.5
120,57,10878.8
120,80,7668.1
120,74,11491.8
120,136,9721.9
120,108,9643.7
120,107,8566.3
120,55,10675.1
120,11,9772.1
120,184,6361.6
120,183,5780.1
120,135,5254.4
120,123,4652.5
120,1,5080.4
120,2,7568.1
120,177,5796.0
120,27,9591.6
120,28,7006.9
120,92,10749.2
120,7,7586.8
120,85,9007.6
120,64,9749.3
120,65,9428.0
120,198,8441.2
120,206,8344.0
120,19,9747.5
120,39,10561.0
120,16,9254.7
120,196,8740.3
120,138,9512.0
120,166,8796.2
120,30,7845.4
120,91,10416.0
120,93,9361.2
120,6,10313.2
120,0,11415.7
120,142,10266.9
120,13,8419.8
120,42,11120.8
120,54,11129.4
120,58,7558.3
120,179,9013.1
120,153,9676.2
120,45,11033.2
120,62,9293.6
125,33,10560.7
125,15,9821.6
125,17,9970.7
125,12,10018.0
125,53,5202.6
125,170,8876.0
125,56,6996.4
125,49,7721.9
125,139,4360.3
125,25,3116.8
125,112,5651.6
125,110,7875.0
125,4,10054.3
125,191,9934.3
125,192,9962.3
125,195,10208.1
125,188,9511.5
125,161,10016.8
125,160,9926.4
125,163,10173.2
125,162,9906.9
125,159,9673.9
125,155,9244.4
125,154,9261.5
125,127,10148.3
125,128,9692.7
125,97,9474.6
125,94,10777.6
125,116,7824.9
125,114,4825.8
125,24,4398.7
125,169,4277.3
125,167,7090.7
125,168,4591.6
125,173,5798.2
125,171,5711.0
125,202,7176.2
125,78,8946.9
125,79,7791.2
125,106,8987.3
125,120,2371.7
125,125,0.0
125,37,8001.5
125,101,10001.8
125,95,706.2
125,140,9223.7
125,143,6414.5
125,129,5741.5
125,147,6561.1
125,194,8541.7
125,145,9406.7
125,109,6198.0
125,51,3969.9
125,132,7581.4
125,80,9763.3
125,108,7070.5
125,107,9230.6
125,55,8101.9
125,11,7198.9
125,184,8733.6
125,183,7320.8
125,135,7626.4
125,123,7024.5
125,1,6867.0
125,2,8218.4
125,177,7582.6
125,27,7048.2
125,28,8785.8
125,92,8176.0
125,46,9819.7
125,7,8251.1
125,85,6464.2
125,198,9969.9
125,206,9872.7
125,30,10217.4
125,0,8473.5
125,142,7353.4
125,13,5477.6
125,111,9060.0
125,42,8178.6
125,54,8215.9
125,58,4616.1
125,179,6439.9
125,153,10340.4
125,45,8460.0
125,62,5733.0
125,199,9168.5
205,98,7958.1
205,103,6646.2
205,102,6115.5
205,70,4938.6
205,71,7306.3
205,72,617.7
205,73,5596.7
205,52,7229.5
205,69,3913.0
205,75,5602.4
205,146,9810.5
205,118,5761.4
205,117,9283.2
205,115,8966.5
205,122,6137.9
205,83,7481.5
205,9,10167.5
205,104,10340.8
205,205,0.0
205,140,10556.1
205,36,7506.5
205,149,9773.2
205,176,5906.7
205,156,5564.2
205,99,7688.3
205,31,5837.2
205,68,7304.4
205,158,8963.9
205,190,170.2
205,131,9518.4
205,10,4925.9
205,40,6252.4
205,175,8541.5
205,164,4786.1
205,141,2962.1
205,137,6405.4
205,47,4616.8
205,32,10508.2
205,20,9250.9
205,22,8441.1
205,82,9791.9
205,81,7874.7
205,63,6208.9
205,60,6242.6
205,113,2244.9
205,0,9599.8
205,67,6765.3
205,199,10500.8
37,53,4511.5
37,170,10651.4
37,56,8771.8
37,49,9328.9
37,139,6135.7
37,25,4892.2
37,112,5754.4
37,110,8700.3
37,155,11019.8
37,154,11036.9
37,117,10873.7
37,116,7905.6
37,115,10834.1
37,114,4906.5
37,24,2432.0
37,169,3112.5
37,167,6685.9
37,168,3896.0
37,173,5122.7
37,171,5449.8
37,202,7079.8
37,78,10553.9
37,79,9406.3
37,106,8915.2
37,120,4147.1
37,125,1775.4
37,37,0.0
37,95,2481.6
37,140,9304.4
37,143,6495.2
37,129,7516.9
37,147,8336.5
37,194,7696.0
37,145,9487.4
37,109,7973.4
37,51,5745.3
37,132,7604.8
37,108,7767.7
37,107,10837.6
37,55,8029.8
37,11,7896.1
37,184,10509.0
37,183,8927.8
37,135,9401.8
37,123,8799.8
37,1,8474.0
37,2,9825.4
37,177,9189.6
37,27,8663.3
37,28,10392.8
37,92,8873.2
37,46,9747.6
37,7,9858.1
37,85,8079.3
37,0,8554.2
37,142,7434.1
37,13,5558.3
37,111,1058.3
37,42,1516.6
37,54,214.4
37,58,4696.8
37,179,7265.3
37,45,9272.3
37,62,5037.4
37,199,9249.2
101,33,6369.1
101,15,5630.1
101,17,6399.2
101,12,8339.2
101,53,9243.9
101,174,7253.5
101,23,5529.8
101,124,7027.6
101,165,5280.7
101,170,2826.8
101,134,5537.5
101,133,629.5
101,56,6559.1
101,49,2414.6
101,139,6286.5
101,25,10749.4
101,110,9920.4
101,5,6537.6
101,4,6432.6
101,3,6004.8
101,191,6922.3
101,192,5770.7
101,193,8168.6
101,195,7196.2
101,187,9633.4
101,188,7625.6
101,161,8130.9
101,160,9128.6
101,163,10338.4
101,162,8731.4
101,157,9240.5
101,159,9839.1
101,155,9643.8
101,154,8967.2
101,128,9398.4
101,97,9874.0
101,114,9643.9
101,24,9216.8
101,169,9642.9
101,167,10255.6
101,168,9371.7
101,173,9477.1
101,171,8875.9
101,201,8704.9
101,38,4471.6
101,78,6996.1
101,79,9551.1
101,120,10004.4
101,101,0.0
101,95,9363.8
101,129,3960.9
101,147,4780.6
101,48,3341.5
101,109,7099.2
101,51,8787.9
101,132,9352.3
101,144,6722.0
101,80,6751.3
101,136,6520.2
101,108,8841.5
101,107,7248.7
101,11,8779.6
101,184,4763.8
101,183,4462.6
101,135,2629.6
101,123,3334.9
101,1,3762.9
101,2,6267.5
101,177,4478.4
101,27,8808.2
101,28,5689.4
101,92,9756.7
101,7,6269.3
101,85,8224.2
101,64,5169.9
101,65,5019.5
101,198,9675.6
101,206,10274.4
101,16,4844.0
101,196,4329.6
101,138,6158.8
101,166,4385.6
101,29,7008.7
101,30,3246.6
101,91,6505.5
101,93,6246.6
101,6,6566.6
101,13,10295.7
101,58,9434.2
101,179,8485.4
101,153,8358.6
101,45,9759.7
101,62,10513.1
95,33,9854.3
95,15,9115.3
95,17,9264.3
95,12,9311.6
95,53,8433.0
95,170,8169.7
95,133,9925.1
95,56,6290.1
95,49,7846.9
95,139,3653.9
95,25,2410.4
95,112,8862.2
95,4,9348.0
95,3,9692.3
95,191,9227.9
95,192,9255.9
95,193,9625.2
95,195,9501.8
95,187,9724.8
95,188,8805.2
95,161,9310.4
95,160,9220.0
95,163,9466.8
95,162,9200.6
95,157,9709.7
95,159,8967.5
95,155,8538.1
95,154,8555.2
95,127,9442.0
95,128,8986.3
95,97,8768.3
95,94,10071.2
95,114,8036.3
95,24,7609.3
95,169,8281.9
95,167,10042.9
95,168,8420.6
95,173,8997.8
95,171,8663.2
95,202,10128.5
95,38,10547.8
95,78,9962.2
95,120,1665.4
95,125,8937.5
95,101,9295.5
95,95,0.0
95,143,9625.1
95,129,5035.1
95,147,5854.7
95,48,9417.8
95,109,5491.7
95,51,7180.4
95,144,10207.2
95,80,9056.9
95,108,10022.8
95,11,10151.2
95,184,8027.2
95,183,7445.7
95,135,6920.1
95,123,6318.1
95,1,6746.0
95,2,9233.7
95,177,7461.6
95,27,9970.6
95,28,8672.5
95,7,9252.5
95,85,9386.7
95,198,9263.6
95,206,9166.3
95,30,9511.0
95,142,10564.0
95,13,8688.2
95,58,7826.7
95,179,9392.2
95,62,9562.0
140,127,9987.4
140,96,8603.5
140,94,10738.1
140,98,5393.6
140,103,4493.0
140,102,4715.5
140,70,6805.7
140,71,4750.7
140,72,3464.0
140,73,8442.9
140,52,10075.8
140,69,6759.2
140,75,8448.7
140,118,3587.9
140,117,1569.2
140,116,8339.3
140,115,5284.9
140,122,7839.3
140,83,9014.4
140,125,9818.0
140,205,5282.0
140,37,8042.4
140,95,10524.3
140,140,0.0
140,143,10024.0
140,194,9325.4
140,36,3824.8
140,145,6851.3
140,176,6765.2
140,156,5413.2
140,99,9190.5
140,31,6435.7
140,119,10321.6
140,68,4739.9
140,190,3564.1
140,57,9343.1
140,74,9956.1
140,10,4431.1
140,40,6272.4
140,175,5598.5
140,164,7632.3
140,141,5808.3
140,137,9251.6
140,47,7463.0
140,206,9711.8
140,32,7898.0
140,19,8211.8
140,20,6640.7
140,22,5830.9
140,39,9025.3
140,63,9055.1
140,60,9088.8
140,113,5091.1
140,0,5918.1
140,67,3083.7
140,142,7394.3
140,13,9087.1
140,111,9100.9
140,42,9559.2
140,61,2774.6
140,54,8256.8
140,199,55.2
143,53,8694.9
143,139,10319.1
143,25,9075.6
143,112,9937.8
143,127,10010.3
143,96,8626.3
143,94,10760.9
143,98,7951.4
143,103,7050.9
143,102,7351.8
143,70,9614.9
143,71,7308.5
143,72,6273.2
143,69,9568.5
143,118,6339.2
143,117,4378.4
143,116,1410.3
143,115,4338.8
143,114,9089.9
143,24,6615.5
143,169,7295.9
143,168,8079.5
143,173,9306.1
143,171,9633.2
143,120,8330.6
143,125,5958.8
143,205,7839.8
143,37,4183.2
143,95,6665.1
143,140,2809.1
143,143,0.0
143,194,6378.4
143,36,6634.1
143,145,2992.1
143,51,9928.7
143,176,9574.5
143,156,8222.4
143,31,9245.0
143,119,10344.4
143,68,7297.7
143,190,6200.4
143,57,9365.9
143,74,9978.9
143,10,7240.3
143,40,9081.6
143,175,6904.4
143,141,8617.5
143,47,10272.2
143,206,9734.6
143,32,8221.1
143,19,8234.7
143,20,6963.8
143,22,6154.0
143,39,9048.2
143,113,7900.4
143,0,2058.9
143,67,5892.9
143,142,3535.2
143,13,5228.0
143,111,5241.7
143,42,5700.1
143,61,5583.8
143,54,4397.6
143,58,8880.2
143,62,9220.9
143,199,2753.9
8,52,10137.5
8,76,6877.0
8,146,5046.7
8,148,7078.2
8,150,9636.9
8,180,7668.7
8,181,8860.5
8,83,9619.9
8,9,5397.0
8,104,8359.2
8,34,5507.3
8,185,169.2
8,186,3783.7
8,182,5282.2
8,8,0.0
8,43,5415.7
8,99,10487.6
8,130,4899.9
8,158,8629.6
8,131,9184.1
8,77,4015.1
8,151,1933.4
8,14,1464.8
8,84,3668.2
8,88,2593.3
8,89,4570.6
8,59,6378.0
8,137,9313.4
8,47,10527.3
8,82,6070.3
8,81,7540.3
8,63,9268.0
8,60,9301.7
8,41,7719.7
8,100,9104.5
8,197,7261.7
8,204,6916.6
8,172,7384.9
8,86,8019.8
8,87,8469.6
129,33,8147.1
129,15,7408.0
129,17,7557.1
129,12,7582.0
129,53,6116.0
129,23,10086.4
129,165,9837.2
129,170,6590.5
129,134,10032.5
129,133,8280.8
129,56,4710.9
129,49,5868.8
129,139,2325.5
129,25,6788.5
129,112,6508.7
129,110,8510.3
129,4,7640.7
129,3,7985.1
129,191,7498.3
129,192,7548.7
129,193,7895.5
129,195,7772.1
129,187,7995.2
129,188,7075.5
129,161,7580.8
129,160,7490.4
129,163,7737.2
129,162,7470.9
129,157,7980.0
129,159,7237.9
129,155,6808.4
129,154,6825.5
129,127,7712.3
129,128,7256.7
129,97,7038.6
129,96,8988.9
129,94,8341.6
129,116,8682.0
129,114,5682.9
129,24,5255.8
129,169,5936.3
129,167,7726.0
129,168,6103.6
129,173,6680.9
129,171,6346.3
129,201,9457.1
129,202,7811.5
129,38,8968.7
129,78,7717.3
129,79,8396.7
129,106,9622.6
129,120,6043.4
129,125,6620.6
129,37,8858.6
129,101,7651.1
129,95,5402.9
129,140,10080.8
129,143,7271.6
129,129,0.0
129,147,819.6
129,194,9773.8
129,48,7838.7
129,109,3138.2
129,51,4827.0
129,132,8216.7
129,119,10950.0
129,144,8499.9
129,57,9971.5
129,80,7327.3
129,74,10584.5
129,136,9680.3
129,108,7705.8
129,107,8001.0
129,55,8737.2
129,11,7834.2
129,184,6320.0
129,183,5467.7
129,135,5340.9
129,123,4739.0
129,1,5013.9
129,2,6988.8
129,177,5729.5
129,27,7653.7
129,28,6932.7
129,92,8811.3
129,7,7021.5
129,85,7069.7
129,64,9766.8
129,65,9514.5
129,198,7533.9
129,206,7436.7
129,19,8840.2
129,39,9653.7
129,16,9341.1
129,196,8826.8
129,138,9470.4
129,166,8882.7
129,30,7866.7
129,93,9319.6
129,6,10271.6
129,0,9330.6
129,142,8210.5
129,13,6334.7
129,111,9917.1
129,42,9035.7
129,54,9073.0
129,58,5473.2
129,179,7075.2
129,153,9110.8
129,45,9095.3
129,62,7245.0
129,199,10025.6
147,53,6350.8
147,56,9614.0
147,49,8870.1
147,139,7212.3
147,25,5968.8
147,112,5689.0
147,110,9023.2
147,116,7862.3
147,114,4863.2
147,24,4436.1
147,169,5116.6
147,167,8238.9
147,168,5739.9
147,173,6946.4
147,171,6859.2
147,202,8324.4
147,78,10095.1
147,79,8939.4
147,106,10135.5
147,120,5223.7
147,125,6081.1
147,37,8038.9
147,95,4583.2
147,140,9261.1
147,143,6452.0
147,129,6905.7
147,147,0.0
147,194,8954.1
147,145,9444.1
147,109,2318.5
147,51,4007.3
147,132,8729.6
147,108,8218.7
147,55,9250.1
147,11,8347.1
147,183,8469.0
147,135,10156.5
147,123,8500.0
147,1,8015.2
147,2,9366.6
147,177,8730.8
147,27,8196.4
147,28,9934.0
147,92,9324.3
147,7,9399.3
147,85,7612.4
147,0,8510.9
147,142,7390.8
147,13,5515.0
147,111,9097.4
147,42,8216.0
147,54,8253.3
147,58,4653.5
147,179,7588.1
147,45,9608.2
147,62,6881.3
147,199,9205.9
194,53,6277.1
194,56,10536.8
194,139,7900.7
194,25,6657.2
194,112,7077.9
194,110,10466.0
194,103,10170.6
194,102,10400.9
194,72,9395.2
194,118,9388.3
194,117,7500.4
194,116,5533.6
194,115,7458.6
194,114,6230.0
194,24,4197.6
194,169,4878.1
194,167,8451.5
194,168,5661.7
194,173,6888.3
194,171,7215.4
194,202,8845.5
194,120,5912.1
194,125,3540.4
194,37,5710.2
194,95,4246.7
194,140,5935.4
194,143,4123.3
194,129,9281.9
194,147,10101.5
194,194,0.0
194,36,9756.1
194,145,6111.9
194,109,9738.4
194,51,7510.3
194,132,9370.5
194,190,9249.5
194,10,10251.7
194,108,9533.4
194,55,9795.4
194,11,9661.7
194,1,10239.6
194,92,10638.9
194,85,9844.9
194,175,10024.2
194,32,11340.9
194,20,10083.5
194,22,9273.7
194,0,5178.7
194,67,9014.9
194,142,5062.1
194,13,3186.4
194,111,6768.7
194,42,3282.2
194,61,8705.8
194,54,5924.6
194,58,6020.3
194,179,9031.0
194,45,11037.9
194,62,6803.1
194,199,5880.2
43,102,10272.2
43,70,9095.4
43,72,9556.0
43,73,6476.6
43,52,4849.1
43,69,8266.9
43,75,6639.6
43,76,1588.6
43,146,4311.3
43,148,8079.3
43,180,8650.2
43,181,10265.4
43,118,9918.1
43,122,9976.4
43,83,10135.6
43,9,4668.3
43,104,4841.6
43,34,6604.0
43,186,8252.0
43,43,0.0
43,176,9761.6
43,156,9524.5
43,31,9692.1
43,130,6169.6
43,158,3464.7
43,190,9108.4
43,131,4019.2
43,77,5284.9
43,151,7629.9
43,14,9496.7
43,10,8936.6
43,84,9016.9
43,88,7942.0
43,89,5667.4
43,40,10212.7
43,164,5666.1
43,141,7315.9
43,137,4025.0
43,47,5653.9
43,82,781.9
43,81,2375.5
43,63,4011.5
43,60,4045.1
43,113,10107.1
43,41,7648.4
43,197,7190.5
43,204,7087.6
43,172,6649.5
43,86,7284.3
43,87,9877.7
48,33,4635.8
48,15,4531.5
48,17,5473.1
48,12,7825.9
48,174,4953.3
48,23,4490.3
48,124,5339.8
48,165,4241.2
48,170,6568.5
48,134,4680.5
48,133,4727.8
48,56,10276.2
48,49,6512.9
48,139,10005.6
48,5,3196.1
48,4,5773.7
48,3,4057.7
48,191,6351.9
48,192,4666.0
48,193,7598.2
48,195,6613.1
48,187,9612.5
48,188,7042.5
48,161,7547.7
48,160,9107.7
48,162,8178.7
48,157,8687.8
48,159,10395.1
48,154,9255.8
48,128,9687.0
48,38,1130.0
48,101,4098.2
48,129,8059.2
48,147,8878.8
48,48,0.0
48,144,4988.7
48,80,6168.2
48,136,3178.7
48,184,6427.0
48,183,8320.7
48,135,6727.9
48,123,7433.2
48,1,7592.7
48,2,9412.2
48,177,8308.3
48,28,8932.9
48,7,9512.8
48,64,5269.1
48,65,5051.2
48,198,9964.3
48,16,1502.5
48,196,2213.8
48,138,2817.3
48,166,2269.7
48,29,7107.9
48,30,3197.1
48,91,3164.0
48,93,2905.1
48,6,3225.0
36,53,8729.0
36,139,10353.2
36,25,9109.7
36,112,9971.9
36,159,10299.0
36,155,9725.2
36,127,9298.1
36,97,10133.7
36,96,7914.1
36,94,10048.7
36,98,7239.2
36,103,6338.6
36,102,6679.8
36,70,9101.0
36,71,6596.3
36,72,5759.3
36,69,9054.6
36,118,5667.2
36,117,3864.5
36,116,4514.2
36,115,1459.8
36,114,9124.0
36,24,6649.6
36,169,7330.0
36,168,8113.6
36,173,9340.2
36,171,9667.3
36,122,9995.4
36,120,8364.7
36,125,5992.9
36,205,7127.6
36,37,4217.3
36,95,6699.2
36,140,3049.3
36,143,6199.0
36,194,6408.0
36,36,0.0
36,145,3026.2
36,51,9962.8
36,176,9060.6
36,156,7708.5
36,31,8731.0
36,119,9632.2
36,68,6585.5
36,190,5528.4
36,57,8653.7
36,74,9266.7
36,10,6726.4
36,40,8567.7
36,175,6192.2
36,164,9927.6
36,141,8103.6
36,47,9758.3
36,206,9022.4
36,32,7508.9
36,19,7522.5
36,20,6251.5
36,22,5441.7
36,39,8335.9
36,113,7386.5
36,0,2093.0
36,67,741.2
36,142,3569.3
36,13,5262.1
36,111,5275.8
36,42,5734.2
36,61,5069.9
36,54,4431.7
36,58,8914.3
36,62,9255.0
36,199,2994.1
145,53,5702.8
145,56,9963.1
145,139,7326.9
145,25,6083.4
145,112,6945.7
145,110,9891.6
145,103,9749.9
145,102,10524.5
145,71,10007.5
145,72,9445.9
145,118,9511.9
145,117,7551.1
145,116,4583.0
145,115,7511.5
145,114,6097.7
145,24,3623.3
145,169,4303.7
145,167,7877.1
145,168,5087.3
145,173,6313.9
145,171,6641.0
145,202,8271.1
145,106,10106.5
145,120,5338.4
145,125,2966.6
145,37,1191.0
145,95,3672.9
145,140,5981.8
145,143,3172.7
145,129,8708.1
145,147,9527.7
145,194,6409.0
145,36,9806.8
145,145,0.0
145,109,9164.7
145,51,6936.5
145,132,8796.1
145,68,9996.7
145,190,9373.1
145,10,10413.0
145,108,8959.0
145,55,9221.1
145,11,9087.4
145,183,10119.0
145,123,9991.1
145,1,9665.2
145,177,10380.8
145,27,9854.5
145,92,10064.5
145,85,9270.6
145,175,9603.4
145,32,10920.1
145,20,9662.8
145,22,8853.0
145,0,5231.6
145,67,9065.6
145,142,543.0
145,13,2235.8
145,111,2249.5
145,42,2707.9
145,61,8756.6
145,54,1405.4
145,58,5888.1
145,179,8456.6
145,45,10463.5
145,62,6228.7
145,199,5926.6
109,53,4197.0
109,56,8554.7
109,49,9014.4
109,139,5918.6
109,25,4675.0
109,112,3370.4
109,110,8385.8
109,117,8511.8
109,116,5543.6
109,115,8472.1
109,114,2544.6
109,24,2117.5
109,169,2798.0
109,167,6371.3
109,168,3581.5
109,173,4808.2
109,171,5135.3
109,202,6765.3
109,79,9091.8
109,106,8600.7
109,120,3930.0
109,125,3772.7
109,37,5720.3
109,95,2264.5
109,140,6942.5
109,143,4133.3
109,129,7299.7
109,147,8119.4
109,194,6635.4
109,36,10767.4
109,145,7125.5
109,109,0.0
109,51,1688.7
109,132,7290.3
109,108,7453.2
109,55,7715.3
109,11,7581.6
109,183,8613.3
109,135,9184.7
109,123,8582.7
109,1,8159.5
109,2,9510.8
109,177,8875.1
109,27,8348.8
109,28,10078.3
109,92,8558.7
109,46,9433.0
109,7,9543.6
109,85,7764.8
109,20,10672.4
109,22,9862.6
109,0,6192.3
109,67,10026.2
109,142,5072.2
109,13,3196.4
109,111,6778.8
109,42,5897.4
109,61,9717.2
109,54,5934.7
109,58,2334.9
109,179,6950.8
109,45,8957.8
109,62,4722.9
109,199,6887.2
51,53,6328.4
51,139,8827.1
51,25,7583.6
51,112,1681.6
51,110,10676.3
51,118,10160.0
51,117,8272.1
51,116,6066.4
51,115,8230.3
51,114,6031.7
51,24,5124.1
51,169,5144.0
51,167,8382.1
51,168,5927.6
51,173,7098.6
51,171,7425.7
51,202,9055.8
51,120,6838.6
51,125,4466.8
51,37,6243.0
51,95,5173.1
51,140,6707.1
51,143,4656.1
51,129,9493.3
51,194,4946.7
51,36,10527.8
51,145,6883.6
51,51,0.0
51,132,9580.8
51,190,10021.2
51,108,9672.0
51,55,9640.0
51,11,9800.3
51,1,10186.4
51,92,10777.5
51,85,10017.4
51,20,10855.2
51,22,10045.5
51,0,5950.4
51,67,9786.6
51,142,5595.0
51,13,3719.2
51,111,7301.5
51,42,4208.7
51,61,9477.5
51,54,6457.4
51,58,5822.0
51,179,9241.3
51,62,6901.9
51,199,6651.9
132,33,10090.0
132,15,9350.9
132,17,9901.6
132,53,7891.9
132,23,10196.3
132,165,9947.1
132,170,7841.8
132,134,9916.5
132,133,9597.3
132,56,9078.4
132,49,5294.9
132,139,8284.9
132,25,10243.3
132,110,6404.7
132,4,9935.0
132,3,9928.0
132,191,10335.0
132,192,9491.6
132,195,10608.8
132,114,10248.5
132,24,9821.4
132,169,8973.4
132,167,7364.6
132,168,8573.7
132,173,8043.0
132,171,6269.4
132,201,5189.2
132,202,7705.3
132,203,8124.4
132,38,9584.1
132,78,3684.9
132,79,1801.4
132,106,7914.5
132,120,9498.2
132,125,9629.0
132,101,8967.6
132,95,9968.5
132,129,6432.1
132,147,7251.7
132,48,8454.1
132,109,9057.7
132,51,9392.6
132,132,0.0
132,80,10164.0
132,108,5325.8
132,107,3733.0
132,55,7029.1
132,11,5263.8
132,184,8281.0
132,183,4893.8
132,135,7098.9
132,123,5795.2
